72.78   87.01   1323.50   1358.70   1529.30   1559.80   11865.00   -1.00
1.694E+04   2.441801E-07                  
1.732E+04   2.251198E-07                  
1.771E+04   2.075128E-07                  
1.810E+04   1.912471E-07                  
1.850E+04   1.762311E-07                  
1.891E+04   1.623672E-07                  
1.933E+04   1.495715E-07                  
1.976E+04   1.377670E-07                  
2.020E+04   1.268719E-07                  
2.065E+04   1.168248E-07                  
2.111E+04   1.075604E-07                  
2.158E+04   9.901819E-08                  
2.206E+04   9.114485E-08                  
2.255E+04   8.388742E-08                  
2.305E+04   7.720004E-08                  
2.356E+04   7.103952E-08                  
2.408E+04   6.536358E-08                  
2.462E+04   6.013627E-08                  
2.516E+04   5.532280E-08                  
2.572E+04   5.089000E-08                  
2.629E+04   4.680918E-08                  
2.688E+04   4.305252E-08                  
2.748E+04   3.959497E-08                  
2.809E+04   3.641305E-08                  
2.871E+04   3.348504E-08                  
2.935E+04   3.079091E-08                  
3.000E+04   2.831264E-08                  
-1 -1
